=== FINAL SESSION METRICS ===
Timestamp: 2026-03-28 14:29:40
Session Duration: 09:59:53
Total Orders: 1560
Total Trades: 1329
Total Fees: 17.4679 USDT
Final Balance: 31.06 USDT
Overall Win Rate: 36.5%
Average TPM: 2.22

=== ACTIVE ASSET LIST ===
ETHUSDT: Trades: 1 | Win%: 0.0% | PnL: -0.07
662   5M   SYRUPUSDT    SHORT  0.1993     N/A        0.1998     -0.0879    0.0125     10     0.1998/0.1995          0.1998/0.1995          0.2010/0.1995          SL        
597   10M  APPUSDT      SHORT  376.7315   N/A        377.7178   -0.0956    0.0136     10     377.6700/376.7100      378.4200/376.7100      378.4200/376.7100      SL        
644   5M   SIGNUSDT     SHORT  0.0317     N/A        0.0320     -0.2458    0.0127     20     0.0319/0.0318          0.0321/0.0318          0.0321/0.0318          SL        
634   5M   SUNUSDT      LONG   0.0173     0.0174     0.0174     0.1152     0.0127     20     0.0174/0.0173          0.0174/0.0173          0.0174/0.0173          TSL       
604   5M   PENGUUSDT    SHORT  0.0065     0.0065     0.0065     0.1095     0.0130     10     0.0065/0.0065          0.0065/0.0064          0.0065/0.0064          TSL       
625   5M   VETUSDT      SHORT  0.0067     0.0067     0.0067     0.0699     0.0129     10     0.0067/0.0067          0.0067/0.0067          0.0067/0.0067          TSL       
623   10M  FUTUUSDT     LONG   133.7869   N/A        133.6566   -0.0377    0.0128     10     133.7100/133.6600      133.7100/133.6600      133.7100/133.6500      SL        
473   15M  BARDUSDT     LONG   0.3624     N/A        0.3579     -0.4771    0.0151     10     0.3634/0.3613          0.3634/0.3596          0.3634/0.3575          SL        
642   5M   BOBUSDT      LONG   0.0058     N/A        0.0057     -0.0861    0.0127     10     0.0058/0.0057          0.0058/0.0057          0.0058/0.0057          SL        
621   5M   NAORISUSDT   SHORT  0.0631     N/A        0.0635     -0.2060    0.0130     10     0.0632/0.0631          0.0636/0.0631          0.0638/0.0631          SL        
576   5M   HOODUSDT     LONG   65.6028    N/A        65.5134    -0.0522    0.0134     10     65.5600/65.5500        65.5700/65.5500        65.5700/65.5000        SL        
653   5M   CETUSUSDT    LONG   0.0259     N/A        0.0257     -0.1849    0.0127     10     0.0259/0.0257          0.0259/0.0256          0.0259/0.0256          SL        
599   5M   KAVAUSDT     SHORT  0.0527     0.0524     0.0525     0.1611     0.0130     10     0.0527/0.0527          0.0527/0.0524          0.0530/0.0524          TSL       
626   5M   1000SATSUSDT SHORT  0.0000     N/A        0.0000     0.0131     0.0129     10     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          TSL       
326   5M   METISUSDT    LONG   2.7834     2.7930     2.8167     0.2889     0.0154     10     2.7830/2.7810          2.7830/2.7810          2.7830/2.7770          TSL       
608   5M   COAIUSDT     LONG   0.2658     N/A        0.2648     -0.1368    0.0131     10     0.2656/0.2651          0.2659/0.2640          0.2659/0.2640          SL        
595   15M  AINUSDT      LONG   0.0607     N/A        0.0597     -0.5456    0.0130     10     0.0607/0.0596          0.0607/0.0596          0.0609/0.0596          SL        
578   10M  AINUSDT      LONG   0.0606     N/A        0.0597     -0.5192    0.0131     10     0.0607/0.0603          0.0607/0.0596          0.0607/0.0596          SL        
615   5M   LIGHTUSDT    LONG   0.1566     N/A        0.1568     0.0477     0.0130     10     0.1568/0.1560          0.1575/0.1560          0.1581/0.1560          TSL       
453   5M   SUSHIUSDT    LONG   0.1909     N/A        0.1902     -0.1482    0.0150     10     0.1907/0.1907          0.1911/0.1907          0.1912/0.1907          SL        
573   5M   ACTUSDT      LONG   0.0122     N/A        0.0122     -0.1366    0.0134     10     0.0122/0.0122          0.0123/0.0122          0.0123/0.0122          SL        
498   10M  CRVUSDT      LONG   0.2146     N/A        0.2130     -0.2823    0.0145     10     0.2144/0.2139          0.2146/0.2136          0.2146/0.2126          SL        
330   5M   GMTUSDT      LONG   0.0099     N/A        0.0098     -0.1864    0.0154     10     0.0099/0.0099          0.0099/0.0098          0.0099/0.0098          SL        
616   5M   ZKCUSDT      LONG   0.0697     N/A        0.0695     -0.1196    0.0130     10     0.0696/0.0696          0.0696/0.0695          0.0696/0.0695          SL        
563   5M   UMAUSDT      LONG   0.3940     0.3949     0.3945     0.0589     0.0134     10     0.3943/0.3937          0.3954/0.3937          0.3954/0.3937          TSL       
607   10M  0GUSDT       LONG   0.4883     0.4994     0.4971     0.6647     0.0131     80     0.5019/0.4851          0.5030/0.4836          0.5030/0.4764          TSL       
561   5M   INXUSDT      LONG   0.0116     N/A        0.0116     -0.1681    0.0134     10     0.0117/0.0116          0.0117/0.0116          0.0117/0.0116          SL        
636   5M   ANIMEUSDT    LONG   0.0047     N/A        0.0046     -0.0391    0.0127     10     0.0046/0.0046          0.0046/0.0046          0.0046/0.0046          SL        
620   5M   VELVETUSDT   LONG   0.0810     N/A        0.0808     -0.1101    0.0130     10     0.0810/0.0801          0.0810/0.0796          0.0810/0.0796          SL        
565   5M   GLMUSDT      LONG   0.1300     N/A        0.1296     -0.1042    0.0134     10     0.1298/0.1298          0.1300/0.1298          0.1300/0.1292          SL        
508   10M  TSMUSDT      LONG   325.1525   N/A        324.2476   -0.1066    0.0143     10     324.9800/324.3500      325.0000/324.3500      325.0000/324.2600      SL        
596   15M  BABAUSDT     LONG   122.5838   N/A        122.2878   -0.0865    0.0132     10     122.5400/122.2400      122.5400/122.2400      122.5600/122.2300      SL        
617   5M   1000BONKUSDT SHORT  0.0057     0.0057     0.0057     0.0519     0.0130     10     0.0058/0.0057          0.0058/0.0057          0.0058/0.0057          TSL       
334   5M   BANANAUSDT   LONG   3.2616     N/A        3.2635     0.0145     0.0154     10     3.2640/3.2590          3.2640/3.2590          3.2660/3.2590          TSL       
373   5M   IOTAUSDT     LONG   0.0551     0.0552     0.0553     0.1077     0.0155     10     0.0551/0.0550          0.0551/0.0550          0.0551/0.0550          TSL       
564   5M   ALTUSDT      LONG   0.0063     N/A        0.0063     0.0328     0.0134     10     0.0063/0.0063          0.0063/0.0063          0.0063/0.0063          TSL       
562   5M   QTUMUSDT     LONG   0.8304     N/A        0.8259     -0.1888    0.0134     40     0.8290/0.8280          0.8310/0.8280          0.8310/0.8240          SL        
533   5M   OGNUSDT      LONG   0.0206     N/A        0.0206     -0.1133    0.0141     10     0.0206/0.0206          0.0207/0.0206          0.0207/0.0205          SL        
463   5M   MEUSDT       LONG   0.0978     N/A        0.0979     0.0175     0.0149     40     0.0977/0.0977          0.0978/0.0977          0.0978/0.0977          TSL       
497   20M  SHIBUSDT     LONG   0.0000     N/A        0.0000     -0.2958    0.0145     10     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          SL        
611   15M  STOUSDT      SHORT  0.1105     N/A        0.1121     -0.4689    0.0130     20     0.1127/0.1107          0.1127/0.1107          0.1127/0.1107          SL        
610   10M  STOUSDT      SHORT  0.1106     N/A        0.1121     -0.4630    0.0131     10     0.1124/0.1107          0.1127/0.1107          0.1127/0.1107          SL        
339   5M   CVXUSDT      LONG   1.6268     1.6310     1.6385     0.1787     0.0151     10     1.6260/1.6250          1.6270/1.6250          1.6270/1.6250          TSL       
454   5M   ORDIUSDT     LONG   2.2161     N/A        2.2177     0.0185     0.0149     10     2.2140/2.2140          2.2140/2.2140          2.2160/2.2140          TSL       
603   5M   YGGUSDT      LONG   0.0353     N/A        0.0352     -0.1184    0.0130     10     0.0353/0.0353          0.0353/0.0351          0.0353/0.0350          SL        
300   5M   PUMPUSDT     LONG   0.0017     0.0017     0.0017     0.1149     0.0160     10     0.0017/0.0017          0.0017/0.0017          0.0017/0.0017          TSL       
590   5M   WLDUSDT      LONG   0.2719     N/A        0.2693     -0.3206    0.0132     10     0.2730/0.2716          0.2730/0.2684          0.2730/0.2669          SL        
522   5M   CROUSDT      LONG   0.0719     0.0720     0.0719     0.0292     0.0142     10     0.0718/0.0718          0.0720/0.0718          0.0720/0.0718          TSL       
515   10M  HUSDT        LONG   0.0812     0.0817     0.0815     0.1698     0.0143     10     0.0814/0.0811          0.0817/0.0811          0.0817/0.0808          TSL       
602   5M   COMPUSDT     LONG   18.6193    N/A        18.5781    -0.0785    0.0130     10     18.6000/18.6000        18.6000/18.5000        18.6000/18.5000        SL        
360   5M   EWJUSDT      SHORT  81.1694    N/A        81.4381    -0.1369    0.0156     10     81.2600/81.0700        81.2600/81.0300        81.2600/81.0100        SL        
409   5M   JSTUSDT      LONG   0.0597     0.0599     0.0601     0.1606     0.0151     10     0.0597/0.0597          0.0597/0.0597          0.0597/0.0596          TSL       
606   5M   PARTIUSDT    SHORT  0.0882     0.0872     0.0876     0.2849     0.0130     10     0.0884/0.0872          0.0884/0.0853          0.0884/0.0844          TSL       
566   5M   STEEMUSDT    LONG   0.0583     N/A        0.0581     -0.1304    0.0134     10     0.0583/0.0582          0.0584/0.0582          0.0584/0.0573          SL        
600   5M   FLOKIUSDT    LONG   0.0000     N/A        0.0000     -0.0609    0.0130     10     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          SL        
485   5M   TRUMPUSDT    LONG   2.9765     2.9850     2.9817     0.0820     0.0148     20     2.9730/2.9730          2.9740/2.9710          2.9850/2.9690          TSL       
601   5M   STORJUSDT    LONG   0.0920     N/A        0.0918     -0.0969    0.0130     10     0.0919/0.0916          0.0919/0.0915          0.0919/0.0915          SL        
193   5M   ANKRUSDT     SHORT  0.0049     N/A        0.0049     0.0515     0.0171     10     0.0049/0.0049          0.0049/0.0049          0.0049/0.0049          TSL       
593   10M  OGUSDT       SHORT  2.5343     N/A        2.5466     -0.1656    0.0132     10     2.5591/2.5357          2.5591/2.5357          2.5591/2.5357          SL        
507   10M  AVNTUSDT     LONG   0.1363     N/A        0.1365     0.0507     0.0145     10     0.1364/0.1360          0.1373/0.1359          0.1373/0.1345          TSL       
496   5M   OXYUSDT      SHORT  65.2074    N/A        65.2765    -0.0460    0.0146     10     65.2500/65.2500        65.2500/65.2500        65.2700/65.2500        SL        
504   5M   FLUXUSDT     LONG   0.0476     0.0478     0.0479     0.1891     0.0145     10     0.0476/0.0476          0.0478/0.0476          0.0481/0.0476          TSL       
305   5M   FOGOUSDT     SHORT  0.0167     N/A        0.0168     -0.2910    0.0158     10     0.0168/0.0167          0.0168/0.0167          0.0168/0.0167          SL        
612   5M   SAHARAUSDT   SHORT  0.0263     N/A        0.0265     -0.2948    0.0130     20     0.0266/0.0263          0.0266/0.0262          0.0266/0.0261          SL        
591   5M   ZETAUSDT     SHORT  0.0502     N/A        0.0503     -0.0787    0.0131     10     0.0502/0.0502          0.0503/0.0502          0.0503/0.0501          SL        
527   5M   HUMAUSDT     SHORT  0.0146     0.0145     0.0146     0.2402     0.0141     10     0.0147/0.0146          0.0147/0.0146          0.0147/0.0145          TSL       
476   5M   ICPUSDT      LONG   2.2501     2.2580     2.2576     0.1223     0.0147     10     2.2530/2.2480          2.2530/2.2480          2.2620/2.2470          TSL       
579   10M  0GUSDT       LONG   0.4799     0.4839     0.4850     0.3121     0.0132     10     0.4890/0.4795          0.5030/0.4795          0.5030/0.4764          TSL       
403   5M   AVAXUSDT     LONG   8.8004     8.8180     8.8201     0.0763     0.0151     10     8.7920/8.7880          8.7960/8.7880          8.8070/8.7880          TSL       
586   5M   FOLKSUSDT    SHORT  1.2323     N/A        1.2371     -0.1374    0.0133     20     1.2351/1.2325          1.2512/1.2325          1.2512/1.2325          SL        
569   5M   CSCOUSDT     SHORT  79.3303    79.2300    79.2730    0.0300     0.0133     10     79.3800/79.3800        79.4000/79.2300        79.4000/79.2200        TSL       
513   5M   NMRUSDT      SHORT  6.6347     N/A        6.6747     -0.2232    0.0143     10     6.6640/6.6450          6.6640/6.6450          6.6790/6.6450          SL        
594   5M   ACXUSDT      SHORT  0.0420     N/A        0.0420     -0.0498    0.0131     10     0.0421/0.0420          0.0421/0.0420          0.0421/0.0419          SL        
589   5M   ONTUSDT      LONG   0.0651     N/A        0.0642     -0.4392    0.0131     10     0.0652/0.0641          0.0652/0.0638          0.0652/0.0634          SL        
345   5M   ETCUSDT      LONG   8.1461     8.1720     8.1621     0.1014     0.0163     10     8.1380/8.1280          8.1470/8.1280          8.1470/8.1280          TSL       
553   5M   ROBOUSDT     LONG   0.0232     N/A        0.0230     -0.1896    0.0137     10     0.0231/0.0230          0.0231/0.0229          0.0231/0.0229          SL        
556   5M   GALAUSDT     LONG   0.0029     0.0029     0.0029     0.0879     0.0137     10     0.0029/0.0029          0.0029/0.0029          0.0029/0.0029          TSL       
288   5M   AAPLUSDT     LONG   247.3736   N/A        247.1053   -0.0508    0.0158     10     247.2400/247.1400      247.2400/247.1400      247.2400/247.1400      SL        
554   5M   TSMUSDT      SHORT  324.4977   N/A        325.0125   -0.0638    0.0143     50     324.8600/324.8600      325.0000/324.4000      325.0000/324.2700      SL        
580   5M   FUTUUSDT     LONG   133.8269   N/A        133.6566   -0.0492    0.0134     10     133.7500/133.6700      133.7500/133.6700      133.7500/133.6600      SL        
568   5M   NILUSDT      LONG   0.0325     0.0327     0.0328     0.2252     0.0134     10     0.0329/0.0325          0.0329/0.0325          0.0329/0.0322          TSL       
537   5M   EDENUSDT     SHORT  0.0276     N/A        0.0278     -0.2062    0.0141     10     0.0277/0.0277          0.0278/0.0277          0.0278/0.0274          SL        
567   15M  BROCCOLIUSDT SHORT  0.0118     N/A        0.0119     -0.1688    0.0134     40     0.0119/0.0118          0.0119/0.0118          0.0120/0.0118          SL        
549   10M  LUNCUSDT     SHORT  0.0000     N/A        0.0000     -0.1053    0.0141     10     0.0000/0.0000          0.0000/0.0000          0.0000/0.0000          SL        
547   5M   EWYUSDT      SHORT  119.9000   N/A        120.0220   -0.0423    0.0139     10     119.9700/119.9300      120.2200/119.9200      120.2200/119.9200      SL        
525   5M   TIAUSDT      SHORT  0.2984     N/A        0.2991     -0.0994    0.0141     10     0.2986/0.2982          0.2996/0.2982          0.2996/0.2979          SL        
540   5M   ZENUSDT      SHORT  5.1654     N/A        5.1765     -0.0826    0.0141     10     5.1710/5.1690          5.1900/5.1690          5.1900/5.1500          SL        
258   5M   CTSIUSDT     SHORT  0.0225     N/A        0.0226     -0.1991    0.0166     10     0.0225/0.0225          0.0225/0.0225          0.0225/0.0225          SL        
